id,price
10932498,2837770.0363456737
10960090,3613679.9704470304
10980023,7746344.770559486
10906982,3288490.4124516486
10730667,1686864.8447756367
10976761,8557807.103024703
10989614,4519630.947852828
10884680,4567884.748266865
10860993,6210544.142621256
11031322,3319631.970303886
10700867,2515778.6506833043
10682909,5994413.127586746
10912411,2578620.125611632
10538742,2858037.1171537926
10839919,4433025.8784006545
10923199,4623027.536060381
10960025,5739042.424611408
10991970,3671007.707379673
10666692,5549592.641790342
10852091,4291529.696766
11025604,1864531.4184103734
11008198,1874472.3798128874
9667631,3310262.4016394555
11032849,4556487.351226775
11004284,6133544.227747787
10954175,4963863.41496747
10687714,2115691.2508351617
10824629,2302423.792773395
10375910,2871911.5108579183
11006418,4631705.463564511
10313975,1990256.8737903964
10637204,3098904.308345448
9541379,4988588.484149647
9029282,2018267.6760916626
10891416,3723068.578011275
10821047,3346625.4602085953
10823631,4514615.824112973
11030902,2945319.2750694845
10604539,7421466.776749134
10984681,1452693.3515837444
10958694,6396861.444467462
10794118,1280266.5467206375
11025122,3063284.5269333874
10136680,2229990.973983174
10932595,2886817.359785596
10870591,7032815.246767197
10654702,2075585.8270539523
9860841,3009794.0549186
10958303,3508836.079669372
10788608,3651431.7689797995
10687629,2813821.8161204453
10652292,1962371.701737618
8795118,7172341.981313644
10996940,2002578.8629129808
11031814,5789967.738033986
10918381,5848081.619754299
10779428,6706316.204094271
9507206,5067491.539441278
9200670,2160390.873953758
10916361,2697483.602941767
8773846,4041304.716944727
10892970,5732174.111697547
10918818,5277961.861414107
11018846,4700282.9437497705
10112108,1915670.240053045
10825477,5175305.097571412
10645626,3193355.1294443957
10023481,4730875.584034512
11029590,4290351.578148564
11007324,7287298.806453646
10797083,4102590.3266308405
11045262,5869465.295284507
10672382,3251440.9391316753
10948441,6017357.577040989
10606718,1444305.6776881274
9947358,281842.93561545387
11034998,7608469.281742455
11030898,3362001.311938364
10949065,3043057.497247432
10942629,1134514.0702604875
11018877,3101088.983694387
10548429,3237190.022069788
10284663,2076728.518674817
11006387,2976596.859273911
10995486,4028346.326739754
8503088,3632191.6181726507
10241766,3656233.5849231384
10975003,5909995.996421823
10525975,2501467.0534904976
9433521,5993627.691273916
10906178,2442015.4868762353
10847252,1477340.3576215236
10390650,5568394.240876345
7815502,1694190.6305332538
10935802,5916232.720085317
10786218,1714151.9833300887
8420240,2657734.3022466325
10879706,4213403.415368267
10521931,2326480.7035353933
10738206,898935.3692833963
11011909,3134590.8851555325
10955135,5190489.947064958
10933058,2703207.0320985303
10939558,1467606.5471739876
11013517,248443.4138181256
10049957,6512809.985277763
11005245,3476397.826596493
10976348,2645330.843817587
10857857,6167864.678631602
10625472,2729313.520597428
10940742,5938067.250861727
10983586,4656826.805134552
10609460,4751302.655750927
9193578,5027174.904052387
10515881,5560939.393483511
11030309,3027630.1134301024
10326354,7238498.40549011
10804020,4807877.636515058
10924949,1152850.1213723207
10075703,4539496.205119212
10936819,5630836.794400496
10384373,1633399.5705377166
10698705,4762779.058987407
11011650,4947653.127360795
10585847,1752730.3591199885
10315800,4200851.742763715
10949717,7247024.441167498
10049960,6512809.985277763
10842209,5419363.1050058985
10954170,3565254.0863243425
10060570,2926210.250697077
10927912,5494975.983177535
10906726,2955060.92383305
10986369,2447404.253883335
9943818,6295241.399925096
10999476,2057959.83951275
10744646,1987427.1392450861
11032801,2905778.552388019
10928739,6705342.197604718
11029700,3041132.464205019
10360179,2717590.9834691747
10894052,7752462.912941697
10422961,4263304.608947554
10817270,6572134.193828352
11022371,5989943.434048522
11005368,5117859.281921448
10945362,5264991.470144696
10820829,4563580.979321696
10826588,6571593.95267458
11032972,702157.7481319192
10964156,6055237.776230663
11038801,5687981.029845609
10525422,3430828.9006541446
9820523,3272619.6531706154
10934692,2058388.6613856202
10977677,1592189.2102966355
10862981,7117783.514205465
11010941,2364070.496861635
10698707,1526584.79837967
11046204,6515098.753448157
10752731,3276744.9379495997
10452253,3519141.185329434
11013026,4807728.493376719
10043313,6631134.583053502
10767834,4807423.248376485
10840138,3042336.90604153
10925790,2766650.9389717267
10909390,6052937.268455058
10823094,1549184.22638762
11004654,6371608.248257445
9019101,3589735.879418512
10968003,2095912.8261270262
11029658,3323002.3811534666
10273565,2194019.9492180697
11029412,6150919.188354028
9838958,2823298.928620508
10935337,2055022.9877076542
11012594,2418445.1971283313
8893447,2023440.4261441003
11007496,4541989.106850374
10974772,3564566.9748898833
10997186,5782383.741101951
10750697,5445564.41928682
10891333,4570841.132624204
10742201,3758070.7011997025
10849108,5287013.591838028
10815334,4185908.022552763
10842402,3556883.700050423
11032616,6132578.366759427
10851164,1457846.8413128285
10898176,3463179.637736237
10907566,4292618.244750608
10708961,3193483.0366382413
11030065,3764016.1235730015
10705384,8551778.374587066
10891351,3405358.3206803463
10838382,5425067.260708047
10611931,6600495.416098904
10841603,1960089.497543964
8439211,5397724.901625963
11016612,2296410.1152771297
10988905,6224502.138528656
11012939,3149480.5269915354
10979581,3512094.461349956
10830257,3472536.4571741964
11036542,1354256.0906111752
10904546,1920478.3890883075
8539632,4470385.627060997
10857215,5564610.374250211
10541410,2023283.5372702724
10723063,5374310.732156954
11029649,1825770.894186094
11029999,2579891.389575313
10952098,2787644.4638575558
10836208,2754101.80859277
11022573,2296878.5829277067
10798513,1967670.2534709594
10984356,2932800.103578277
10745642,7000662.963795008
10841042,6998109.358282769
10538365,4748278.073981472
10897920,1643104.9651193195
11006479,6322002.698576456
10774899,4972436.73409408
11001765,2857177.7108341157
11033538,1990423.4711646028
10831725,3239584.8635149626
11044926,5267966.047817043
10976271,5440071.56352887
10981556,3667977.2839842145
10961326,4894952.208370191
10883866,5844240.007898313
10841901,4894231.168144101
10693007,5758654.034626194
10847817,3757412.4446023325
10896856,5950374.965687659
10784274,1749833.1381935515
10378785,2265413.880476963
10910362,5593242.444677361
10923489,4804852.622503421
10796396,4098416.315713053
10893036,7832798.2732542455
11011008,7324367.985545075
10952064,6441409.015047636
11009697,1885352.9826913495
10308491,5957395.1096781865
11009134,5580225.179885258
10956663,3532027.8785478417
11043808,2476627.8570247535
11000065,3318347.9353014724
11007409,5509748.960144253
10328736,3233136.984797784
6954834,4939079.111914993
10949562,5257339.90779623
8889294,3285951.52193622
10852545,5022119.319005385
11017010,1997925.7362618598
11001089,5720485.784301833
10914315,5128774.491637661
10965478,3894494.374077435
10819401,972765.8346118755
10979878,2941692.708160868
10613706,5072608.816620236
10763485,2282262.49280979
10609498,5471429.807779638
10847829,3422247.0035494925
9716533,6475399.087230707
10818543,2649622.791632181
10955543,4981520.795748321
10914990,7474503.032931324
10650754,3558849.742836518
11007835,5709558.565489466
10986600,1963153.8958943232
10205939,2513398.8050146
10613818,3737715.041183759
11028806,1873737.2031253427
10821045,2784217.2883932265
11025719,1444305.6776881274
11027050,2023455.351023681
11027120,2948686.2188911787
10991121,3301848.2331783986
10615821,5348065.5930811055
10826789,2462928.9984938893
10823501,3352598.977431467
11031678,1907979.2581653576
10904277,4228371.604873216
11032345,2244383.0513427816
10790133,2318454.6318467464
8035356,2447136.703981923
10874651,2459006.0372812334
11010267,4425150.506054391
10803357,4007121.2808080497
10693203,5729455.217872766
10927529,201423.6162173124
10965515,3488211.6318663666
10756016,5794279.56128054
10818159,9110955.161019165
10927662,4929211.89783201
10558471,7495315.317063583
11033496,5895339.90793049
11002382,4260075.957223128
10984447,4904300.3863629885
11029759,939755.5758497105
10619610,6753570.898238879
10984665,6372725.415503676
10859925,4591301.3485420225
10750711,5337825.8237473555
11034193,2489946.1413446264
10468221,5988065.994954489
11029635,2408114.6096341666
9113806,3927906.45142571
10848057,4140201.5616248487
11030021,2213179.039933523
10874549,4358030.356856624
10871719,4469185.538331609
10648595,2007041.0079198452
10948308,1777727.4520986234
10978564,1506556.0726814764
7559766,1902517.892323278
5704631,3615154.3577059037
3204311,4432837.3362510735
11028848,3749233.1249699765
10717237,5635620.302939259
10855877,5279904.638739262
10904038,4522143.593017061
11034225,1575403.3380526886
10742964,1699811.6422204203
10737033,5869465.295284507
10955514,2618390.570781761
10870666,4473031.801565099
7846347,1407786.0435733842
10077834,1906556.6097640349
10020769,5662698.237739726
10406971,3911358.03722071
10644641,5914948.180240281
10776176,2223586.2219975446
10789519,4504856.115179365
10921562,5041999.5030975025
10927184,5828270.3253024295
11021947,3544123.335916293
10958511,4424126.796037628
10925633,6842294.362585622
10613987,6658554.347295001
10987430,2586121.826350487
11030594,3921744.461402728
10951734,5248627.59825681
10916819,5971204.552286316
10925164,2283402.629656532
11025234,2116245.9557400784
9838788,4810117.629115764
10979378,6732488.7253349675
10852399,6600495.416098904
10965082,5481038.663758599
10798315,2537353.6654074895
10666268,2452929.862829347
10997655,6486259.082166659
10918750,4625321.4498114735
11028591,5173295.578545835
10867068,3549219.096818723
10694259,6705718.9283512905
10821922,3357633.462947625
11001243,5185311.936401001
10970970,1772839.7669046177
10814380,5596173.203675501
10866816,5390160.603274224
10762038,4593525.689807432
9267648,2649724.8415697273
10911849,2213793.7749115108
10936519,2356958.49161222
10924382,7426925.513200706
10826497,7120392.214127846
11013768,1886198.0437076683
11006368,5438329.055660864
10832912,1696720.0939554079
10911741,3204423.0398273
10762089,2723497.730880809
8476937,4202736.887096454
10973171,4802455.866088596
10935843,2921263.4080382218
10694580,3619874.6337984
10996709,3059439.731431091
10545059,2183886.2455654833
10401321,3438992.937789116
10782758,4029966.636686763
10911750,5327189.996080879
10864288,3400875.5636957963
10870430,1890351.9734489028
10942747,6774682.238687517
10556988,2282514.4903305527
10961624,3193483.0366382413
11030320,2008589.1737421528
10869522,2051062.369588309
10992849,3677279.3439841317
10805256,3937972.0455271592
10999817,3099400.7402658984
11032474,4796135.557013886
10989802,3220546.849675927
8202873,1744897.8493193388
11031396,1356105.0657382049
10913165,4239489.220066016
11014436,5979337.11681577
10985609,5619726.28540886
10992341,1788881.2344857762
10888602,5737384.918416254
11014958,4295534.960420134
10981220,7511260.221668856
11028256,3144329.3894344647
9161413,6548537.916934894
10778733,6153567.382351261
10797230,2205170.010299229
10965171,3103203.172700171
8819143,4446420.681481
10786709,7204800.168386266
10960120,5157555.208312549
10803845,1507024.8036822793
10956924,4680214.0480854595
10997131,2123238.181483535
10633845,3458002.083639137
10929564,3374242.1811031424
10235128,2027198.716562082
7256542,2415288.9459594274
10759036,1596115.2216148581
10739357,1147746.2680995935
10981008,2275582.48628213
11025580,1048085.1188958478
10839133,1379065.6945365435
8383093,2016528.0076556553
10752533,3252675.351734938
11028009,4145063.3883416145
11028171,6262879.674195337
9740177,2966646.8544038483
11031102,5954252.071562599
10851961,4310989.89768843
10867819,5116629.997652434
10814406,2379104.664584633
11043537,3814287.3933521104
11032266,675453.4636887824
10609389,5183049.15795298
11028525,4859276.699652519
10827604,7332589.322888236
10298437,2441141.2236495614
10333987,4950253.720662543
11007663,3151814.2891541137
11034022,2180806.1904562726
10912810,3585502.989168355
10848699,5965008.241855362
11028484,2268974.9268726166
10613685,5667705.8095348
10550425,3964652.058248025
10781613,1887068.7441946808
10928963,5819337.097817641
11003249,1743739.58758761
10623726,4341457.412701832
10738137,3834872.72959569
7945727,1633509.6787864878
10944268,6287560.73591747
10958934,8123444.002134545
10982388,3411329.7329419916
11030969,1341779.176898541
10963478,5298791.938109815
10929884,2925907.3931197356
10980070,2461763.0848193
11033696,4507171.059469774
10708679,3531125.6208416857
11004165,2558750.765718409
10608258,2194309.501963965
11011550,7023805.956565034
11031780,2955768.73699634
11026821,2695879.414646387
10869236,4508982.373725695
11034992,3035507.8561700294
11033280,5653195.8727926165
10981577,2616920.6001028623
10771851,3914594.7732790383
10936933,5433308.306875535
11030033,2182897.333101433
11046999,1471296.998327868
10846226,3786654.269226301
10953730,2935163.9984838525
10933694,2011780.3973235802
10730481,1219395.2165703191
10896981,5082322.2928777635
11010491,2395289.4753795313
8452025,2072373.5309373983
10558566,3229714.709450181
10817610,5941851.038187165
10545103,1900946.6126310367
10962106,11371398.231433913
10993382,3312636.2243097103
10805314,3093081.079630244
10041006,2940451.675806039
11006984,6540055.731362515
9701581,4796336.242008589
10221774,6894226.079009523
9740170,1871024.9823965519
10746255,1760386.1846852992
10931937,5786849.133021679
10637194,3098904.308345448
10781903,7639165.677673944
10317448,4402469.996119354
10912975,4579574.178184094
10953118,6062930.287092906
10797115,4102590.3266308405
8518124,2534016.8495275397
10708714,4479740.062875997
10789356,2825094.384368974
11029499,5955669.205283521
10511676,3104363.9026043857
8864551,4026516.039911074
10799179,4536387.429117842
11031469,2881981.95023041
10955961,5252671.7875054525
10764273,4083371.113138416
10884595,2028502.2995597133
10716117,4419504.580186607
10761639,6055094.456090804
10539513,760399.8553810949
10823226,6395083.976973128
10255419,5701061.542495435
10830677,6022419.07456827
10677971,7338340.188193407
10463447,4327774.807986523
10890022,3211390.86192874
10962175,6848009.505628589
9970127,1837167.7662355034
10940011,3120580.380140072
10985632,3009884.8946781936
10997364,4283746.571611667
10932870,8811983.774486061
10289293,4592838.009585601
10991275,1590513.230897551
10685074,2167468.3728764793
10609923,5438170.01547221
10918627,3051019.010172246
10617019,4289981.203579416
10640648,2436727.4253760013
10953383,2077703.0731326707
10975430,7189385.214949337
9784771,5468332.1641260665
10933403,2714902.9738625404
11032936,1655106.0165967117
10734582,4129967.017744967
10846588,6172106.405532046
11031496,2326190.6433807747
10888600,5737384.918416254
10976066,1621420.4986907477
10740733,1830085.8344288366
10826495,5487281.737823326
10954167,3755245.587651939
10679117,2479980.1486266903
10838023,1624547.23203441
11031330,12561752.16939342
10820548,5472309.9171472695
11007396,4128896.371630107
10997923,6980753.000264077
10569890,2276246.854522676
11024765,1868263.9342908887
10943512,4809409.695706494
10116578,5206177.257012628
10867670,1577515.4775687736
10989210,929699.2745426814
10768083,5676440.212607024
10968242,5798502.103996297
10824677,4974247.767521184
10904502,5501669.211040205
10980588,5300301.869439304
10200877,2639000.5208128197
11026582,3767432.200269137
11015103,7624411.218048222
11027339,4867749.286695733
8394071,3588723.2941100886
10941477,1049567.678568175
10337509,4390529.704908205
11018767,2871418.690500299
10825683,1906539.0741036593
10850844,2316539.2352241855
10609989,5986026.672855096
10919926,6676532.649946224
10927710,6918393.4637234155
10521602,1927845.7202377883
11028220,4807877.636515058
10925900,2179927.8093760363
10903257,4506505.539496874
10979042,4215341.435857453
11011093,1429346.1829906483
10928769,201423.6162173124
11007726,5327447.991697174
8590103,1216347.2325230897
10691525,2555124.746430043
11006884,2670968.628784503
11032247,4609118.215794396
10887480,3630118.692701024
10847947,4147831.692211026
10513356,3566849.762679301
7970793,4100278.0920620216
11033808,7769064.014707411
11030325,2990030.9590103226
11031454,6898187.315052468
10786481,4458426.916964367
10946016,4093007.5504854275
10947707,5236381.270624671
11029905,3266640.4129746775
10848254,2502026.1442530886
10727826,5979726.007680697
10675166,4325425.489391616
11004211,4886537.387364526
10050712,2501918.3280783333
10746309,1448483.0980372326
10797224,1380421.0008719182
10912880,4365527.357931273
11000496,2359260.516421199
11028122,5736470.284193955
11031122,5500216.517872859
11042833,3762131.0227417643
10881822,2100433.0353589063
10881046,1428461.5804673918
10608582,4123417.2791126496
10466060,2984784.248514901
10644104,2447457.0985198063
10908357,3541377.9047397175
10908754,5810689.015743634
10571692,5896368.467640262
10583192,2833036.203101756
10977967,4504984.223981388
10388943,7046758.571143106
10920134,3863307.226568444
10918271,2123139.548314031
10905062,5866644.683412692
10315390,4757024.92234567
10989683,1806507.18058181
11032121,3038812.974134249
10923976,5814436.112116715
10836814,3926159.6593171833
11006127,8873605.689580083
10630511,3085470.212857322
10752451,2259727.50943196
10709964,2247923.70786562
10753060,1555881.16800586
10971746,2106467.9145165766
10838543,6204249.427600453
10799656,2028326.7515178248
10806393,3024776.1763079823
9584615,4290351.578148564
10939776,6643459.249755237
10990474,995525.5155585567
10910191,4762069.588957218
10898849,6902609.383189296
10874449,6385715.583458462
10876151,2417868.6581751294
9317081,2825373.7516697906
10637728,4341457.412701832
10971911,5577771.318023671
8569744,1997925.7362618598
10668735,1940147.1433203495
8336126,8681534.931762002
10611275,6603112.61426433
10770664,2439673.0878056195
11040672,-178318.64747145865
10887735,2987926.446065921
10966789,5115082.012466393
11007366,1772963.684713847
10627234,2394086.263352577
10942926,4832892.701068047
10848666,4090900.86648049
11035029,1692331.933188009
11011705,2485166.3448930653
9813220,1067900.5674898569
11023951,3777332.3355100034
10976436,4386509.472367214
11033596,3460503.2483393797
10925165,1256664.856837024
10585843,4740798.360608425
10952036,2981011.1375182127
10962956,6908428.990051416
8659826,5850482.679230595
10951973,7159862.254834708
11009968,4974510.6926291725
10990495,3132991.417943579
11008503,1311782.894765019
10914520,5697604.54641318
11002550,5183768.8143884195
10985434,3660890.003096886
10766436,1831354.4303319324
11009186,717926.6595349386
10967875,5540883.583269392
10609295,3553741.8029187215
9966371,6003506.75787143
8653144,5744572.476278734
10852199,5767920.320392021
10242157,2594400.408339217
10335962,4749485.147395154
10971483,2951583.2334584063
11032534,3992546.0247433307
10939923,4746695.004904702
10952191,3902450.0724525964
10695323,4591149.4494146975
10746376,6357759.969908172
10612222,5578938.639314853
10971166,3127627.920960941
10613422,3422861.906690998
11030408,2780201.986362015
10771934,5365894.853031745
10802442,1760342.6604919941
10720503,3658284.664077915
10155907,2426182.7753101997
10946546,4976214.386565675
10729732,5064940.644230695
10890029,3381283.6453133645
10958360,2723472.125065384
10762936,2259187.1712470786
11020274,2426339.9495387273
8351520,2737565.7585356487
11009711,4103251.901563031
11030812,4067060.056806067
10942165,5971011.661020705
10847116,5406364.083396968
10785133,5189430.373657126
10940721,7486417.862802187
11032782,5160817.975353558
10979279,5506430.742595604
10682691,2996708.4745276766
11033050,5466320.335220923
10823180,3534656.1269021616
10716444,5525700.098163689
10955544,6204377.460268292
10853949,2601980.4618115304
10842568,3260434.447582283
10986641,1499909.7060373914
11041137,4864662.910045845
10759936,5282908.985972999
10885806,2379328.0543401395
10849974,5738551.599858831
10782857,4484846.815060854
7899734,2653956.2473549834
10642918,8902105.389083017
10014689,1918503.8336866929
9819580,3605498.6094501712
8947191,4331546.7137751775
10551859,1934558.2637204803
10852116,4775091.431479825
10744311,1881169.5862036846
10827282,4693707.760129116
10578513,1752465.7699100082
10963359,3776650.866015763
10813125,2324515.1876186514
10612202,3429986.3897580635
10203028,4134078.3178222636
10963861,5360916.134642141
11011348,4824224.286264923
10977617,4636487.323777527
11004120,1582287.7653343147
10765749,3467456.9357323046
9964713,5416980.72836358
10778785,5519754.783614914
10872739,3231350.8535662615
10823064,1358234.518384248
10747202,4495814.510200251
10958881,4216075.907168009
10900116,3436319.3313402855
10848148,3457553.4152399953
11032289,5409726.06147182
10611294,4342261.80723598
10953361,4967564.113635269
10903515,1937520.2055239521
10514703,2954723.3899969906
10714430,2092217.6890101589
10936422,5635050.5542931855
11030102,2785735.5583272856
10779425,6514943.358549946
10935799,6110486.893168591
7503251,5641547.012191875
10968572,4571510.40173072
10966147,2522295.4657818107
6222440,2036112.8496801304
10763174,1843294.1953782453
10919613,4588611.266872963
10823470,5896368.467640262
7532302,3822913.2022061176
10049958,6512809.985277763
10558929,7103591.704501509
10906725,3230325.9183347262
10703295,6088395.737484494
10850757,2819514.5402670475
9584616,4407404.893801495
10848609,5718768.96639976
10974754,3754547.345265682
8469352,1346814.8041087873
10983355,5584855.337332943
9275031,5576508.247064139
10793649,4202704.510034578
10790208,4810923.09915756
10864238,2813796.7157267816
11016099,2843837.3515004525
10819841,4308140.864126785
10846406,5385306.209267816
10538346,5679905.545705926
10962072,6591034.091396984
10737201,2825203.538310054
10724605,1970851.1453248637
11027490,5731347.456768293
10838077,1694828.1689634756
10780028,2656615.3155051973
10975920,2127972.378573842
10817484,8834349.917298293
10612745,6214744.16823934
10700093,2206930.546838089
10714280,3138640.3061234066
11027055,1577658.2825211482
10979645,5418126.16613878
10861558,4315532.573245514
10942619,7275636.82357939
11024937,1903392.2789548265
5165267,5618704.981281725
10992130,5235803.899957951
10772317,2415352.412693492
10586952,5183726.292835506
10986585,4348883.262739444
10785836,4619596.30606155
7420653,3619918.1425190354
10971718,2231087.6303278627
11027693,2922694.9391626124
10998493,5415206.046731722
11030009,5225966.0991294775
9541375,4821369.461788316
10615450,5802777.9979617
11045054,4325531.89418615
10624641,7057028.60762593
8921994,5492037.300194991
10843490,4773936.604501551
10306302,1359365.7760183397
9859531,2936586.881980162
11033802,5834253.9053386105
10720356,4209712.67583296
10735028,2234356.788263525
10979119,1134287.801208578
11025540,5554794.923528593
10684803,1748427.6179954954
10609862,6270139.817192566
10942637,1049567.678568175
10684974,6472226.081396045
10990402,3285041.729291175
11030653,1487260.2685395698
10865844,5939463.0121777225
10980607,6203284.590190488
10576704,5394225.03297474
11010294,3441842.553392613
10875402,5158201.204741664
6348252,4357984.595261216
10810331,2593104.516258125
10990484,6035501.85679766
10749470,1973961.4846295682
10953574,5202298.036464755
10550456,7907190.583359376
10944116,2218192.963975748
10901612,3406623.2270652116
6388044,3996619.5527226124
10908103,5093087.778039832
11032341,2194410.4955971595
10999302,5542364.42880693
9977132,5780995.362598029
10611083,5580378.467695489
11024599,2100433.0353589063
10970449,3112317.222973869
10225225,5800398.601153727
8959583,2351138.0857522916
10810631,5089634.455588115
11031939,3410348.118027229
10791335,3068609.046861957
10958151,1834779.529885864
11025068,4322646.2518672375
10608683,5435955.903498927
10927356,2252554.580522801
10983702,6092066.119465541
10712524,2399770.722248958
11040286,2808246.6580409063
11033143,5499575.5089992415
11010795,4796135.557013886
10944466,4839676.076468143
10510937,6525921.167600842
11030118,6052703.966234107
10946335,2697620.7428065995
10574461,2836516.5560256448
10993607,3889889.381661807
10848528,5683627.201771031
10822066,5790798.690819239
10613647,2229653.311869598
8371274,2611632.6746196304
9406188,7209416.261087859
10880158,7167382.31406072
8684469,1975794.4802455064
10824603,4757825.97442669
10821919,5722569.348057027
10755123,2521772.555326951
10686962,6630624.776558859
10583076,2236301.4539554594
10925585,10580603.575899556
10891171,3586465.7509540394
10895307,5866239.160491125
11033074,4963579.178276069
10613082,3285268.34136648
10946539,2976988.0578703294
10613416,3676148.2631826242
10860933,2173797.4207149893
10804069,2562742.667614082
4157396,5863741.999281369
7532453,1320617.169887409
10359922,36714.35265111318
7442201,3751858.776174463
10937275,7751427.336375652
10894936,2780523.4143317603
10522894,3119111.7573567703
10958605,3293707.936748899
10959027,4774720.144810348
10998179,2662823.5130543294
10824561,6309691.828287443
10300729,2404653.1973150503
11005036,2253004.9529895484
11006550,4839724.123438878
10594177,4865966.566818904
10771471,6716273.181899186
10971665,2110378.114861205
11040178,2263430.803874043
10608458,5376070.040397253
6378721,3606457.781654645
10890006,4421784.309695598
10889966,6357842.059638007
11006932,3201226.2956905644
10611143,6570296.248578204
10421902,3871013.2575626667
10565149,3804093.405490412
10951951,4963863.41496747
10795492,4760541.950409434
11015809,5687350.450076595
10653288,7810790.195961505
10912866,1983228.6367672472
10980786,2808418.516757696
10939050,2783142.0105874212
10763663,1760618.3231617454
10887348,3361571.502821753
11016085,3964648.084961894
11010989,3221633.4063080177
10957181,6071935.049639951
8561745,3035630.8648445266
10776569,6479431.116989208
10655965,6765552.163006278
10685520,2173572.0446907775
10404637,1698994.8500929433
11032989,1940037.4104147064
10614102,6055236.586051451
10927673,6494003.131104469
11011834,2732944.9389565648
10597732,5720663.016180121
11028440,4357680.69721103
11019186,3967517.5934122093
11010908,3824643.6820789287
10784248,1863003.8836261341
10087594,5038264.924307486
10548129,8238643.700441504
10655775,1841491.9119743654
10746217,2905591.45437801
10906152,2671711.673425067
11029475,3218719.673748163
10901590,2050057.5697885514
11028555,5281829.634054995
10936822,7649374.198620069
10605918,8160187.513130649
8201777,3679769.1317985766
10856737,4654216.657899068
