id,price
10867819,5118937.798335401
10814406,2374318.2837302256
11043537,3826064.5058385055
11032266,725164.3834274709
10609389,5175816.913712805
11028525,4845311.596610851
10827604,7324291.183321106
10298437,2439786.6953501347
10333987,4949887.528674876
11007663,3161461.990902385
11034022,2187866.7904046886
10912810,3592297.3781981915
10848699,5963743.3448549835
11028484,2257808.042288892
10613685,5665541.003987024
10550425,3952607.221895706
10781613,1894732.4030926344
10928963,5817424.287611119
11003249,1733001.8728318177
10623726,4344898.046517865
10738137,3831742.5865278826
7945727,1638631.7749806545
10944268,6252877.148016382
10958934,8088220.049927567
10982388,3415208.398149168
11030969,1359206.1980582396
10963478,5317482.202088287
10929884,2917845.924031281
10980070,2456987.528363498
11033696,4512469.131201714
10708679,3534915.749935914
11004165,2546575.9951147456
10608258,2191231.5932657034
11011550,7010877.827993467
11031780,2957438.796554032
11026821,2696156.3492307593
10869236,4518315.9970136
11034992,3042161.865201403
11033280,5648648.210642094
10981577,2610267.9042510213
10771851,3909569.2574238693
10936933,5431340.554980531
11030033,2206134.7722565103
11046999,1465186.7534694425
10846226,3795342.6789782722
10953730,2936897.3848297433
10933694,2013391.219041543
10730481,1213027.075201707
10896981,5086289.8465573285
11010491,2393506.1347834105
8452025,2074273.4576945102
10558566,3239897.073640122
10817610,5933764.038099459
10545103,1894761.4754189858
10962106,11238500.19583749
10993382,3302038.380570149
10805314,3093622.7155259494
10041006,2940274.4142193664
11006984,6525187.587711945
9701581,4777550.384168636
10221774,6890793.904230367
9740170,1870074.822118964
10746255,1772555.632382208
10931937,5775515.791520039
10637194,3091690.929052562
10781903,7614138.905990647
10317448,4398198.124931124
10912975,4595561.781671669
10953118,6060977.996568443
10797115,4108029.127703596
8518124,2529514.2817587233
10708714,4460531.32956848
10789356,2829188.8663629848
11029499,5957102.679126431
10511676,3110169.162205606
8864551,4035671.610342522
10799179,4543272.087797332
11031469,2888199.9372316175
10955961,5236876.026307334
10764273,4087231.46775838
10884595,2029773.777139439
10716117,4424494.570366713
10761639,6051466.083584934
10539513,810155.7778769275
10823226,6387363.132071235
10255419,5701272.709300784
10830677,6008055.992991842
10677971,7337332.058047241
10463447,4342187.589710925
10890022,3229657.3852041876
10962175,6837049.555397902
9970127,1825242.163616804
10940011,3139475.855651399
10985632,3017226.5222483315
10997364,4293634.415551922
10932870,8762556.75049817
10289293,4593183.352636826
10991275,1609662.5032851174
10685074,2170526.186946427
10609923,5441174.653182137
10918627,3067788.415339863
10617019,4297524.085011345
10640648,2428231.789105894
10953383,2075723.9900778804
10975430,7176587.215310567
9784771,5468933.862859815
10933403,2713109.1542249145
11032936,1652293.4746724311
10734582,4138515.1014756626
10846588,6175376.271984182
11031496,2324339.063848111
10888600,5739400.139937507
10976066,1616438.560345158
10740733,1839848.695040822
10826495,5483217.2718846
10954167,3762416.861041878
10679117,2481462.2545856005
10838023,1629878.40935172
11031330,12428731.346109156
10820548,5466384.684502402
11007396,4117775.502324977
10997923,6983214.88009996
10569890,2288533.4643404963
11024765,1864770.9969643005
10943512,4807158.560572328
10116578,5205115.07557339
10867670,1578664.2372911135
10989210,1015558.5252802852
10768083,5672145.135892903
10968242,5791616.84817145
10824677,4976494.55930466
10904502,5500127.694341678
10980588,5305459.748751692
10200877,2644948.2705768812
11026582,3776001.7769058845
11015103,7600567.424094273
11027339,4864728.013333521
8394071,3595380.052995477
10941477,1041785.3999043074
10337509,4395519.801691185
11018767,2874014.695249466
10825683,1907636.726547101
10850844,2314303.5773770325
10609989,5980675.837756812
10919926,6681997.76925705
10927710,6903462.624050737
10521602,1915968.1568337155
11028220,4804581.759914383
10925900,2184568.9534320873
10903257,4495622.27869632
10979042,4218214.539786865
11011093,1423931.8817609511
10928769,178522.58728020405
11007726,5325582.777197301
8590103,1226147.0027893162
10691525,2559898.6760299457
11006884,2674457.1777141457
11032247,4610933.833433827
10887480,3635074.085623213
10847947,4156889.661049989
10513356,3568395.0175868683
7970793,4104970.5456977407
11033808,7742111.682736186
11030325,2999537.5281267343
11031454,6901823.549465029
10786481,4467016.688038932
10946016,4103345.4263883764
10947707,5239159.266443243
11029905,3277512.820025649
10848254,2497374.046221274
10727826,5976727.149852838
10675166,4331528.040864294
11004211,4878766.953631965
10050712,2491553.169732116
10746309,1441888.1194232437
10797224,1379842.9287267872
10912880,4359050.522389751
11000496,2361107.8831058485
11028122,5738772.552461502
11031122,5498019.466472816
11042833,3771031.6427509836
10881822,2103693.5098873763
10881046,1427117.1847546706
10608582,4133855.1258831327
10466060,2976598.229259888
10644104,2442527.627445404
10908357,3539078.310860005
10908754,5792975.422161012
10571692,5891181.370806141
10583192,2823439.8833350325
10977967,4512261.7877660645
10388943,7038420.882668996
10920134,3871325.568902228
10918271,2115155.0463135066
10905062,5879585.116914351
10315390,4747567.406564476
10989683,1828998.5975799654
11032121,3022651.3585061003
10923976,5811402.831136855
10836814,3920207.292839712
11006127,8845496.2061916
10630511,3080195.4952790886
10752451,2251486.3641893454
10709964,2247524.338169764
10753060,1554604.2764288555
10971746,2105809.1755239675
10838543,6185953.44182037
10799656,2047196.958955369
10806393,3043292.0382073782
9584615,4297626.1457170015
10939776,6644644.0321332235
10990474,1006172.0943785622
10910191,4757377.86176063
10898849,6861453.675955964
10874449,6382348.478451531
10876151,2418710.772926652
9317081,2830827.19965335
10637728,4344898.046517865
10971911,5565784.541315256
8569744,2001326.7381386193
10668735,1940952.1893175154
8336126,8631346.449711323
10611275,6595383.505946627
10770664,2437457.313813787
11040672,-160290.53616117314
10887735,2982063.9428181956
10966789,5113104.29107366
11007366,1767051.107155812
10627234,2387457.501029158
10942926,4845952.246858367
10848666,4095139.5537448185
11035029,1686214.3434411725
11011705,2481746.2233045506
9813220,1066770.1648780606
11023951,3783181.1582397535
10976436,4385792.935905863
11033596,3468621.8108167793
10925165,1252098.6555249286
10585843,4724882.097278536
10952036,2967177.8680447247
10962956,6899237.888031233
8659826,5850128.4737182455
10951973,7135243.002631003
11009968,4973793.370567714
10990495,3141336.6214405317
11008503,1318127.359240701
10914520,5667960.900726284
11002550,5182438.23671198
10985434,3666602.0854626177
10766436,1825849.6366803278
11009186,767660.0806521992
10967875,5545076.033318114
10609295,3561237.8335271785
9966371,5966623.893561354
8653144,5740011.121496694
10852199,5771734.747993174
10242157,2614019.463105726
10335962,4737926.129127942
10971483,2943653.6134400256
11032534,3995178.0498581463
10939923,4748464.305802722
10952191,3889946.9714482604
10695323,4592150.503567489
10746376,6360838.602175059
10612222,5580319.402075959
10971166,3128133.261127945
10613422,3431001.2681673914
11030408,2779523.908371555
10771934,5372049.01752949
10802442,1769639.4120791135
10720503,3667067.493307013
10155907,2437428.1298337774
10946546,4975132.551953894
10729732,5068443.959188519
10890029,3399640.1741031
10958360,2724620.851051038
10762936,2268949.0762358382
11020274,2450304.618038958
8351520,2739778.6717063845
11009711,4115257.61206767
11030812,4071073.5981229413
10942165,5938937.865421774
10847116,5417732.464140292
10785133,5159647.327229278
10940721,7404882.332759652
11032782,5164307.10281371
10979279,5502588.798955841
10682691,2992681.2275867728
11033050,5467020.38173368
10823180,3539760.327398764
10716444,5524171.312508301
10955544,6200986.263276003
10853949,2605271.372655412
10842568,3258052.2887806394
10986641,1494915.6808568854
11041137,4868529.704342015
10759936,5282095.229874081
10885806,2381519.2913503684
10849974,5744286.351849157
10782857,4487777.456697585
7899734,2657865.881216904
10642918,8909535.871139694
10014689,1912785.4286596845
9819580,3610388.632917219
8947191,4336751.743535346
10551859,1935347.478158954
10852116,4778921.314791058
10744311,1881971.3312597186
10827282,4701049.843290286
10578513,1749290.6240479462
10963359,3784765.5796734784
10813125,2316985.573106707
10612202,3438620.7162794233
10203028,4152164.3979783976
10963861,5362835.235801641
11011348,4832080.783028154
10977617,4645068.368302696
11004120,1584682.6213777005
10765749,3490907.085608439
9964713,5417596.851965397
10778785,5516246.450969633
10872739,3237333.5297030127
10823064,1333874.959753178
10747202,4505651.77701616
10958881,4219928.114474604
10900116,3442632.479626146
10848148,3463854.180367913
11032289,5405078.762872973
10611294,4348983.197926506
10953361,4978795.015353059
10903515,1945810.5901463216
10514703,2974841.993254201
10714430,2080801.306899136
10936422,5635209.812091567
11030102,2792235.604377116
10779425,6517599.533076381
10935799,6096820.52389149
7503251,5659431.476590853
10968572,4568774.446554525
10966147,2522158.790816284
6222440,2037170.6168375716
10763174,1838954.4987705848
10919613,4598837.475725818
10823470,5891181.370806141
7532302,3811391.3222283637
10049958,6515360.580119068
10558929,7084564.574568287
10906725,3233446.8911136333
10703295,6081387.6397901755
10850757,2818908.5162160625
9584616,4412304.052402274
10848609,5713449.924463465
10974754,3765656.1667424557
8469352,1340514.1668758914
10983355,5580009.603593643
9275031,5578099.863766497
10793649,4205227.01539025
10790208,4810378.6987481
10864238,2819757.931644109
11016099,2846087.3477687733
10819841,4300998.7326451875
10846406,5381382.42855995
10538346,5673666.283433396
10962072,6562128.180901572
10737201,2837537.425356596
10724605,1974651.108745568
11027490,5732898.764277344
10838077,1695481.7466993365
10780028,2656718.8008209304
10975920,2121914.5137953954
10817484,8798113.922350105
10612745,6210886.865656163
10700093,2207515.276706488
10714280,3140316.2547914297
11027055,1574488.8561861897
10979645,5446935.789548259
10861558,4312583.006045785
10942619,7249754.757647019
11024937,1910684.8137721736
5165267,5611466.215835733
10992130,5222038.272865948
10772317,2413238.228467184
10586952,5185685.080007739
10986585,4359836.959625028
10785836,4612946.823927536
7420653,3624670.9978490644
10971718,2205960.8522314606
11027693,2906875.0181809617
10998493,5415866.516184417
11030009,5243212.645572901
9541375,4827405.767480289
10615450,5793895.142430284
11045054,4325113.313750376
10624641,7045818.380024109
8921994,5491292.93593934
10843490,4772766.345743263
10306302,1365182.1468617213
9859531,2933108.592106494
11033802,5820984.148096859
10720356,4215492.924441535
10735028,2239194.586138658
10979119,1150485.6547380853
11025540,5540464.517311735
10684803,1762438.2127067787
10609862,6269689.999805652
10942637,1041785.3999043074
10684974,6442857.041436585
10990402,3290522.9188416926
11030653,1494765.6461716616
10865844,5931556.112019975
10980607,6190117.88603808
10576704,5392805.650102943
11010294,3419629.930793437
10875402,5154719.48085633
6348252,4361390.164388597
10810331,2585772.4230596386
10990484,6051671.286372322
10749470,1966501.6389348079
10953574,5203282.342113393
10550456,7906578.635429088
10944116,2230691.4038400054
10901612,3420763.0261192448
6388044,4003200.896993601
10908103,5105295.372939107
11032341,2211205.921399869
10999302,5518408.690005848
9977132,5781584.002528662
10611083,5586724.0022129575
11024599,2103693.5098873763
10970449,3099438.7687097304
10225225,5799351.836151114
8959583,2361449.4049972794
10810631,5084251.630436212
11031939,3420124.532789241
10791335,3068545.036409917
10958151,1833272.4407237023
11025068,4314465.290124731
10608683,5439659.837672883
10927356,2271242.1804507147
10983702,6084372.287144535
10712524,2401587.092831552
11040286,2817679.849459327
11033143,5494193.029754809
11010795,4804165.963061283
10944466,4843511.309105323
10510937,6496406.043337357
11030118,6047537.684432052
10946335,2690342.266631749
10574461,2833650.528678679
10993607,3874741.549710176
10848528,5683347.778602523
10822066,5784461.690992387
10613647,2228069.943218439
8371274,2617452.757119206
9406188,7168888.676263552
10880158,7163417.173714653
8684469,1962521.2306589072
10824603,4764983.120915189
10821919,5671669.59541272
10755123,2538131.5823412677
10686962,6624076.300125252
10583076,2231296.3666380746
10925585,10530035.074194167
10891171,3578042.272220031
10895307,5858423.668247142
11033074,4960921.994072347
10613082,3291679.879960183
10946539,2971981.450430407
10613416,3684545.0348181278
10860933,2170813.282181006
10804069,2575572.62380738
4157396,5873190.15319511
7532453,1317314.6867025
10359922,32825.710682068486
7442201,3741983.943689052
10937275,7746751.93959335
10894936,2768383.4342159573
10522894,3117669.498236973
10958605,3292576.630889576
10959027,4777835.628793213
10998179,2646602.2347400323
10824561,6309275.984604903
10300729,2408021.710119543
11005036,2249081.173315434
11006550,4836562.332556927
10594177,4850947.068638253
10771471,6708079.235350138
10971665,2105059.102162397
11040178,2256632.142819331
10608458,5375097.864472303
6378721,3612514.0948376437
10890006,4430478.172871221
10889966,6352899.441510696
11006932,3191113.907800163
10611143,6554997.82790714
10421902,3874104.4382525925
10565149,3790602.8374843895
10951951,4967513.893756378
10795492,4766257.150197959
11015809,5663117.757176424
10653288,7781726.851582476
10912866,1982878.0616751092
10980786,2809612.2455004943
10939050,2788817.920348962
10763663,1796512.6574938358
10887348,3360406.3089216715
11016085,3969567.922018019
11010989,3224463.0175267057
10957181,6049155.602771676
8561745,3039049.572529472
10776569,6478078.313055344
10655965,6758471.08014505
10685520,2168882.6242666245
10404637,1725786.978511888
11032989,1938681.3261158771
10614102,6059531.645711804
10927673,6466105.516487237
11011834,2724961.1491192607
10597732,5723017.581839612
11028440,4359530.633614891
11019186,3983665.338984069
11010908,3807845.7107461193
10784248,1863183.6983371214
10087594,5041817.068376177
10548129,8223818.442509386
10655775,1865434.3003334156
10746217,2917267.8744193367
10906152,2672882.7828680845
11029475,3234471.848289265
10901590,2050172.251906182
11028555,5282906.122298236
10936822,7635967.264888823
10605918,8141939.9973466955
8201777,3685207.9240819
10856737,4642718.858777477
10989659,1687134.7658820194
10329337,7743619.889279733
